Created,Method,UriStem,UriQuery,IP,User,URL
2021-03-05 08:59:26,GET,/,-,172.17.100.154,-,-
2021-03-05 08:59:26,GET,/Account/Login,ReturnUrl=%2f,172.17.100.154,-,-
2021-03-05 08:59:44,GET,/,-,172.17.100.110,-,-
2021-03-05 08:59:45,GET,/,-,172.17.100.110,-,-
2021-03-05 08:59:45,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 09:00:00,GET,/,-,172.17.0.197,-,-
2021-03-05 09:00:00,GET,/,-,172.17.0.197,-,-
2021-03-05 09:00:00,GET,/Account/Login,ReturnUrl=%2f,172.17.0.197,-,-
2021-03-05 09:00:11,GET,/,-,172.17.100.110,-,-
2021-03-05 09:00:11,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 09:00:16,GET,/,-,172.17.100.110,-,-
2021-03-05 09:00:17,GET,/,-,172.17.100.110,-,-
2021-03-05 09:00:17,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 09:00:17,GET,/,-,172.17.100.110,-,-
2021-03-05 09:00:18,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 09:00:25,GET,/,-,172.17.100.154,-,-
2021-03-05 09:00:25,GET,/,-,172.17.100.154,-,-
2021-03-05 09:00:25,GET,/Account/Login,ReturnUrl=%2f,172.17.100.154,-,-
2021-03-05 09:00:43,GET,/Account/Poke,token=1614934842957,172.17.100.110,gielyn.aguirre,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Edit/135885
2021-03-05 09:00:46,GET,/,-,172.17.100.110,-,-
2021-03-05 09:00:46,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 09:00:54,GET,/,-,172.17.100.110,-,-
2021-03-05 09:01:00,GET,/,-,172.17.0.197,-,-
2021-03-05 09:01:00,GET,/,-,172.17.0.197,-,-
2021-03-05 09:01:00,GET,/Account/Login,ReturnUrl=%2f,172.17.0.197,-,-
2021-03-05 09:01:04,GET,/Account/Poke,token=1614934863858,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Edit/135752
2021-03-05 09:01:10,GET,/,-,172.17.100.110,-,-
2021-03-05 09:01:12,GET,/,-,172.17.100.110,-,-
2021-03-05 09:01:12,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 09:01:26,GET,/,-,172.17.100.154,-,-
2021-03-05 09:01:26,GET,/,-,172.17.100.154,-,-
2021-03-05 09:01:26,GET,/Account/Login,ReturnUrl=%2f,172.17.100.154,-,-
2021-03-05 09:01:45,GET,/,-,172.17.100.110,-,-
2021-03-05 09:01:45,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 09:01:57,GET,/Account/Poke,token=1614934916780,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Edit/135842
2021-03-05 09:02:01,GET,/,-,172.17.0.197,-,-
2021-03-05 09:02:01,GET,/,-,172.17.0.197,-,-
2021-03-05 09:02:01,GET,/Account/Login,ReturnUrl=%2f,172.17.0.197,-,-
2021-03-05 09:02:10,GET,/Services/SurgicalProcedure/Create,-,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Edit/135842
2021-03-05 09:02:10,GET,/Content/Bootstrap/bootstrap-datetimepicker.css,v=8,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:10,GET,/Content/Bootstrap/bootstrap-responsive.css,v=8,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:10,GET,/Content/Bootstrap/bootstrap-select.css,v=8,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:10,GET,/Content/Bootstrap/bootstrap-spinedit.css,v=8,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:10,GET,/Content/Bootstrap/bootstrap.css,v=8,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:10,GET,/Content/Site-Discontinued.css,v=8,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:10,GET,/Content/Site-Chrome.css,v=8,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:10,GET,/Content/Bootstrap/bootstrap2-toggle.css,v=8,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:10,GET,/Content/Site-Noscript.css,v=8,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:10,GET,/Content/Site-Print.css,v=8,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:10,GET,/Content/Site-Size-Max.css,v=8,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:10,GET,/Content/Site-IE.css,v=8,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:10,GET,/Content/Site-Size-Medium.css,v=8,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:10,GET,/Content/Site-Size-Large.css,v=8,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:10,GET,/Content/Site-Size-Small.css,v=8,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:10,GET,/Content/Site-Size-Tiny.css,v=8,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:10,GET,/Content/chosen/chosen.css,v=8,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:10,GET,/Content/Site.css,v=8,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:10,GET,/Scripts/Jquery/jquery-blockUI.js,v=1,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:10,GET,/Scripts/JQueryUnobtrusive/jquery.unobtrusive-ajax.js,v=1,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:10,GET,/Scripts/Modernizr/modernizr-2.5.3.js,v=1,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:10,GET,/Scripts/Store/store.js,v=1,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:10,GET,/Scripts/Bowser/Bowser.js,v=1,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:10,GET,/Scripts/Jquery/jquery-1.11.0.js,v=1,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:10,GET,/Scripts/Html5/html5shiv.js,v=1,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:10,GET,/Scripts/Html5/placeholder.js,v=1,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:10,GET,/Scripts/Html5/MaxLength.js,v=1,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:10,GET,/Scripts/Bootstrap/bootstrap-fileinput.js,v=1,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:10,GET,/Scripts/Bootstrap/bootstrap-datetimepicker.js,v=1,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:10,GET,/Scripts/Chosen/chosen.jquery.js,v=1,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:10,GET,/Scripts/Chart/Chart.js,v=1,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:10,GET,/Scripts/Bootstrap/bootstrap-select.js,v=1,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:10,GET,/Scripts/Bootstrap/bootstrap-spinedit.js,v=1,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:10,GET,/Scripts/JqueryUI/jquery-ui.js,v=1,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:10,GET,/Scripts/Bootstrap/bootstrap2-toggle.js,v=1,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:10,GET,/Scripts/Bootstrap/respond.js,v=1,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:10,GET,/Scripts/Bootstrap/jquery.bootstrap-growl.js,v=1,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:10,GET,/Scripts/Bootstrap/bootstrapValidator.js,v=1,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:10,GET,/Scripts/Bootstrap/locales/bootstrap-datetimepicker.en-GB.js,v=1,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:10,GET,/Scripts/Bootstrap/bootstrap.js,v=1,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:10,GET,/Scripts/Bootstrap/locales/bootstrap-datetimepicker.en-TT.js,v=1,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:10,GET,/Scripts/Bootstrap/locales/bootstrap-datetimepicker.en-US.js,v=1,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:10,GET,/Scripts/Common/ConfirmationDialog.js,v=1,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:10,GET,/Scripts/Common/core.js,v=1,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:10,GET,/Scripts/Bootstrap/locales/bootstrap-datetimepicker.zh-CN.js,v=1,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:10,GET,/Scripts/Bootstrap/locales/bootstrap-datetimepicker.it-IT.js,v=1,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:10,GET,/Scripts/Common/ImageViewer.js,v=1,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:10,GET,/Scripts/Common/json2.js,v=1,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:10,GET,/Scripts/Common/debug.js,v=1,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:10,GET,/Scripts/Common/FeatureTour.js,v=1,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:10,GET,/Scripts/Common/lookup.js,v=1,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:10,GET,/Scripts/Common/pinnedModal.js,v=1,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:10,GET,/Scripts/Common/resultpicker.js,v=1,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:10,GET,/Scripts/ModernBrowsers/clipboard.js,v=1,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:10,GET,/Content/Images/SynergyTrak/STERIS_White.png,-,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:10,GET,/Scripts/Common/FeatureTour.js,-,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:11,GET,/Scripts/Common/ui.js,v=1,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:11,GET,/,-,172.17.100.110,-,-
2021-03-05 09:02:11,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 09:02:11,GET,/Content/images/right-arrow-26.png,-,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:11,GET,/Content/images/reports-26.png,-,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:11,GET,/Content/images/synergytrak/STLogo_white.png,-,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:11,GET,/Content/images/view-26.png,-,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:11,GET,/Content/images/new-26.png,-,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:11,GET,/Content/images/epod-26.png,-,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:11,GET,/Content/images/avatar-48.png,-,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:11,GET,/Content/images/right-white-16.png,-,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:11,GET,/Content/images/search-26.png,-,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:11,GET,/Content/images/help-light-26.png,-,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:11,GET,/Content/images/dialog-close.png,-,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:11,GET,/Content/images/feedback-26.png,-,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:11,GET,/Content/images/navmenu-26.png,-,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:11,GET,/Content/images/barcode-26.png,-,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:11,GET,/Content/images/print-26.png,-,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:12,GET,/Content/images/synergytrak-loader-64.gif,-,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:12,GET,/Content/images/more-light-26.png,-,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:12,GET,/Content/images/delete-dark-16.png,-,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:25,GET,/,-,172.17.100.154,-,-
2021-03-05 09:02:25,GET,/,-,172.17.100.154,-,-
2021-03-05 09:02:25,GET,/Account/Login,ReturnUrl=%2f,172.17.100.154,-,-
2021-03-05 09:02:42,GET,/Content/images/glyphicons-halflings.png,-,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:44,GET,/,-,172.17.100.110,-,-
2021-03-05 09:02:46,GET,/,-,172.17.100.110,-,-
2021-03-05 09:02:46,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 09:02:50,POST,/Services/SurgicalProcedure/Create,-,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:51,GET,/Services/SurgicalProcedure/Edit/135886,-,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 09:02:51,GET,/Content/images/synergytrak-loader-32.gif,-,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Edit/135886
2021-03-05 09:03:00,GET,/,-,172.17.0.197,-,-
2021-03-05 09:03:00,GET,/,-,172.17.0.197,-,-
2021-03-05 09:03:00,GET,/Account/Login,ReturnUrl=%2f,172.17.0.197,-,-
2021-03-05 09:03:04,GET,/Services/SurgicalProcedure/GetScanResult,scanString=165&_=1614934971687,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Edit/135886
2021-03-05 09:03:04,POST,/Services/SurgicalProcedure/UpdateTurnarounds,-,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Edit/135886
2021-03-05 09:03:04,GET,/Content/images/icons_remove.png,-,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Edit/135886
2021-03-05 09:03:10,POST,/Services/SurgicalProcedure/UpdateTurnarounds,-,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Edit/135886
2021-03-05 09:03:12,GET,/,-,172.17.100.110,-,-
2021-03-05 09:03:12,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 09:03:22,POST,/Services/SurgicalProcedure/UpdateTurnarounds,-,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Edit/135886
2021-03-05 09:03:25,GET,/,-,172.17.100.154,-,-
2021-03-05 09:03:25,GET,/,-,172.17.100.154,-,-
2021-03-05 09:03:25,GET,/Account/Login,ReturnUrl=%2f,172.17.100.154,-,-
2021-03-05 09:03:45,GET,/,-,172.17.100.110,-,-
2021-03-05 09:03:45,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 09:04:00,GET,/,-,172.17.0.197,-,-
2021-03-05 09:04:00,GET,/,-,172.17.0.197,-,-
2021-03-05 09:04:00,GET,/Account/Login,ReturnUrl=%2f,172.17.0.197,-,-
2021-03-05 09:04:10,GET,/,-,172.17.100.110,-,-
2021-03-05 09:04:10,GET,/,-,172.17.100.110,-,-
2021-03-05 09:04:10,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 09:04:19,GET,/,-,172.17.100.110,-,-
2021-03-05 09:04:19,GET,/,-,172.17.100.110,-,-
2021-03-05 09:04:26,GET,/,-,172.17.100.154,-,-
2021-03-05 09:04:26,GET,/,-,172.17.100.154,-,-
2021-03-05 09:04:26,GET,/Account/Login,ReturnUrl=%2f,172.17.100.154,-,-
2021-03-05 09:04:45,GET,/,-,172.17.100.110,-,-
2021-03-05 09:04:45,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 09:05:00,GET,/,-,172.17.0.197,-,-
2021-03-05 09:05:00,GET,/,-,172.17.0.197,-,-
2021-03-05 09:05:00,GET,/Account/Login,ReturnUrl=%2f,172.17.0.197,-,-
2021-03-05 09:05:11,GET,/,-,172.17.100.110,-,-
2021-03-05 09:05:11,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 09:05:26,GET,/,-,172.17.100.154,-,-
2021-03-05 09:05:26,GET,/,-,172.17.100.154,-,-
2021-03-05 09:05:26,GET,/Account/Login,ReturnUrl=%2f,172.17.100.154,-,-
2021-03-05 09:05:43,GET,/Account/Poke,token=1614935142941,172.17.100.110,gielyn.aguirre,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Edit/135885
2021-03-05 09:05:44,GET,/,-,172.17.100.110,-,-
2021-03-05 09:05:45,GET,/,-,172.17.100.110,-,-
2021-03-05 09:05:45,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 09:06:00,GET,/,-,172.17.0.197,-,-
2021-03-05 09:06:00,GET,/,-,172.17.0.197,-,-
2021-03-05 09:06:00,GET,/Account/Login,ReturnUrl=%2f,172.17.0.197,-,-
2021-03-05 09:06:04,GET,/Account/Poke,token=1614935163664,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Edit/135752
2021-03-05 09:06:11,GET,/,-,172.17.100.110,-,-
2021-03-05 09:06:11,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 09:06:26,GET,/,-,172.17.100.154,-,-
2021-03-05 09:06:26,GET,/,-,172.17.100.154,-,-
2021-03-05 09:06:26,GET,/Account/Login,ReturnUrl=%2f,172.17.100.154,-,-
2021-03-05 09:06:45,GET,/,-,172.17.100.110,-,-
2021-03-05 09:06:45,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 09:07:00,GET,/,-,172.17.0.197,-,-
2021-03-05 09:07:00,GET,/,-,172.17.0.197,-,-
2021-03-05 09:07:00,GET,/Account/Login,ReturnUrl=%2f,172.17.0.197,-,-
2021-03-05 09:07:10,GET,/,-,172.17.100.110,-,-
2021-03-05 09:07:11,GET,/,-,172.17.100.110,-,-
2021-03-05 09:07:11,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 09:07:26,GET,/,-,172.17.100.154,-,-
2021-03-05 09:07:26,GET,/,-,172.17.100.154,-,-
2021-03-05 09:07:26,GET,/Account/Login,ReturnUrl=%2f,172.17.100.154,-,-
2021-03-05 09:07:45,GET,/,-,172.17.100.110,-,-
2021-03-05 09:07:45,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 09:07:53,GET,/Account/Poke,token=1614935272196,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Edit/135886
2021-03-05 09:08:00,GET,/,-,172.17.0.197,-,-
2021-03-05 09:08:00,GET,/,-,172.17.0.197,-,-
2021-03-05 09:08:00,GET,/Account/Login,ReturnUrl=%2f,172.17.0.197,-,-
2021-03-05 09:08:10,GET,/,-,172.17.100.110,-,-
2021-03-05 09:08:10,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 09:08:25,GET,/,-,172.17.100.154,-,-
2021-03-05 09:08:25,GET,/,-,172.17.100.154,-,-
2021-03-05 09:08:25,GET,/Account/Login,ReturnUrl=%2f,172.17.100.154,-,-
2021-03-05 09:08:44,GET,/,-,172.17.100.110,-,-
2021-03-05 09:08:45,GET,/,-,172.17.100.110,-,-
2021-03-05 09:08:45,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 09:09:00,GET,/,-,172.17.0.197,-,-
2021-03-05 09:09:00,GET,/,-,172.17.0.197,-,-
2021-03-05 09:09:00,GET,/Account/Login,ReturnUrl=%2f,172.17.0.197,-,-
2021-03-05 09:09:11,GET,/,-,172.17.100.110,-,-
2021-03-05 09:09:11,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 09:09:25,GET,/,-,172.17.100.154,-,-
2021-03-05 09:09:25,GET,/,-,172.17.100.154,-,-
2021-03-05 09:09:25,GET,/Account/Login,ReturnUrl=%2f,172.17.100.154,-,-
2021-03-05 09:09:45,GET,/,-,172.17.100.110,-,-
2021-03-05 09:09:45,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 09:10:00,GET,/,-,172.17.0.197,-,-
2021-03-05 09:10:00,GET,/,-,172.17.0.197,-,-
2021-03-05 09:10:00,GET,/Account/Login,ReturnUrl=%2f,172.17.0.197,-,-
2021-03-05 09:10:11,GET,/,-,172.17.100.110,-,-
2021-03-05 09:10:11,GET,/,-,172.17.100.110,-,-
2021-03-05 09:10:11,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 09:10:15,GET,/,-,172.17.100.110,-,-
2021-03-05 09:10:16,GET,/,-,172.17.100.110,-,-
2021-03-05 09:10:25,GET,/,-,172.17.100.154,-,-
2021-03-05 09:10:25,GET,/,-,172.17.100.154,-,-
2021-03-05 09:10:25,GET,/Account/Login,ReturnUrl=%2f,172.17.100.154,-,-
2021-03-05 09:10:43,GET,/Account/Poke,token=1614935442935,172.17.100.110,gielyn.aguirre,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Edit/135885
2021-03-05 09:10:45,GET,/,-,172.17.100.110,-,-
2021-03-05 09:10:45,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 09:11:00,GET,/,-,172.17.0.197,-,-
2021-03-05 09:11:00,GET,/,-,172.17.0.197,-,-
2021-03-05 09:11:00,GET,/Account/Login,ReturnUrl=%2f,172.17.0.197,-,-
2021-03-05 09:11:04,GET,/Account/Poke,token=1614935463668,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Edit/135752
2021-03-05 09:11:10,GET,/,-,172.17.100.110,-,-
2021-03-05 09:11:10,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 09:11:25,GET,/,-,172.17.100.154,-,-
2021-03-05 09:11:25,GET,/,-,172.17.100.154,-,-
2021-03-05 09:11:25,GET,/Account/Login,ReturnUrl=%2f,172.17.100.154,-,-
2021-03-05 09:11:44,GET,/,-,172.17.100.110,-,-
2021-03-05 09:11:45,GET,/,-,172.17.100.110,-,-
2021-03-05 09:11:45,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 09:12:01,GET,/,-,172.17.0.197,-,-
2021-03-05 09:12:01,GET,/,-,172.17.0.197,-,-
2021-03-05 09:12:01,GET,/Account/Login,ReturnUrl=%2f,172.17.0.197,-,-
2021-03-05 09:12:10,GET,/,-,172.17.100.110,-,-
2021-03-05 09:12:10,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 09:12:25,GET,/,-,172.17.100.154,-,-
2021-03-05 09:12:25,GET,/,-,172.17.100.154,-,-
2021-03-05 09:12:25,GET,/Account/Login,ReturnUrl=%2f,172.17.100.154,-,-
2021-03-05 09:12:44,GET,/,-,172.17.100.110,-,-
